sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;User Bother 1;User Bother 2;User Util. 1;User Util. 2;Profile 1;Profile 2
0.060;114;;1000rounds;Yes;Yes;2;0.83510;0.89039;0.00000;0.05013;1.72549;shimizu_agent@28;TitForTatAgent@29;0.9874247177506319;0.9261057553616229;0.8903929155001845;0.8350996169676432;0.8903929155001845;0.0;0.0;0.0;0.8903929155001845;0.8350996169676432;Domain16_util1.xml;Domain16_util5.xml
0.302;558;;1000rounds;Yes;Yes;2;0.51966;0.56719;0.00000;0.12339;1.08685;shimizu_agent@30;TimeDependentAgent@31;0.9444054457629794;0.8652657463440134;0.5671883854339637;0.5196588857486792;0.5671883854339637;0.0;0.0;0.0;0.5671883854339637;0.5196588857486792;Domain16_util2.xml;Domain16_util5.xml
0.118;239;;1000rounds;Yes;Yes;2;0.74696;0.79409;0.00000;0.04288;1.54105;shimizu_agent@32;TimeDependentAgent@33;0.9873836870152098;0.9287806852644447;0.7940920366341018;0.7469612427744093;0.7940920366341018;0.0;0.0;0.0;0.7940920366341018;0.7469612427744093;Domain16_util1.xml;Domain16_util5.xml
0.226;350;;1000rounds;Yes;Yes;2;0.58976;0.70283;0.00000;0.06152;1.29258;shimizu_agent@34;RandomAgent@35;0.9673639260100955;0.8117377327368888;0.7028255924529441;0.5897574197130642;0.7028255924529441;0.0;0.0;0.0;0.7028255924529441;0.5897574197130642;Domain16_util2.xml;Domain16_util5.xml
0.003;3;;1000rounds;Yes;Yes;2;0.82326;0.99817;0.00000;0.15414;1.82143;shimizu_agent@36;RandomAgent@37;0.9999999999999996;0.8247647800277967;0.9981709240888468;0.8232562226362807;0.9981709240888468;0.0;0.0;0.0;0.9981709240888468;0.8232562226362807;Domain16_util1.xml;Domain16_util5.xml
0.742;764;;1000rounds;Yes;Yes;2;0.42531;0.46971;0.00505;0.09734;0.89502;shimizu_agent@38;boa-negotiator.boaframework.offeringstrategy.other.TimeDependent_Offering_e_min_k_max-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@39;0.9444054457629794;0.8551179215153852;0.46971408252736946;0.4253056055101534;0.46971408252736946;0.4253056055101534;0.0;0.0;0.46971408252736946;0.4253056055101534;Domain16_util2.xml;Domain16_util5.xml
0.211;338;;1000rounds;Yes;Yes;2;0.68028;0.72532;0.00000;0.04032;1.40561;shimizu_agent@40;boa-negotiator.boaframework.offeringstrategy.other.TimeDependent_Offering_e_min_k_max-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@41;0.9874247177506319;0.9261057553616229;0.7253242262689726;0.680281674517036;0.7253242262689726;0.680281674517036;0.0;0.0;0.7253242262689726;0.680281674517036;Domain16_util1.xml;Domain16_util5.xml
0.642;954;;1000rounds;Yes;Yes;2;0.34916;0.39768;0.01338;0.02729;0.74684;shimizu_agent@42;shimizu_agent@43;0.9514665066864718;0.8353806586234748;0.39768163408209795;0.34916157643732454;0.39768163408209795;0.34916157643732454;0.0;0.0;0.39768163408209795;0.34916157643732454;Domain16_util2.xml;Domain16_util4.xml
1.448;1001;;1000rounds;No;Yes;1;0.28026;0.28026;0.42792;0.42792;0.00000;shimizu_agent@44;shimizu_agent@45;0.7;0.7;0.2802564224433127;0.2802564224433127;0.0;0.0;0.0;0.0;0.2802564224433127;0.2802564224433127;Domain16_util1.xml;Domain16_util4.xml
0.046;78;;1000rounds;Yes;Yes;2;0.83569;0.91174;0.00000;0.10099;1.74744;shimizu_agent@46;TitForTatAgent@47;0.978325627588891;0.8967226078270019;0.911743467355304;0.8356941254120377;0.911743467355304;0.0;0.0;0.0;0.911743467355304;0.8356941254120377;Domain16_util2.xml;Domain16_util4.xml
1.296;1001;;1000rounds;No;Yes;1;0.28026;0.28026;0.42792;0.42792;0.00000;shimizu_agent@48;TitForTatAgent@49;0.7;0.7;0.2802564224433127;0.2802564224433127;0.0;0.0;0.0;0.0;0.2802564224433127;0.2802564224433127;Domain16_util1.xml;Domain16_util4.xml
0.153;343;;1000rounds;Yes;Yes;2;0.65569;0.71536;0.00000;0.04956;1.37105;shimizu_agent@50;TimeDependentAgent@51;0.978325627588891;0.8967226078270019;0.7153587715480897;0.6556900535616793;0.7153587715480897;0.0;0.0;0.0;0.7153587715480897;0.6556900535616793;Domain16_util2.xml;Domain16_util4.xml
1.174;972;;1000rounds;Yes;Yes;2;0.29161;0.29913;0.02963;0.10502;0.59074;shimizu_agent@52;TimeDependentAgent@53;0.7275587166840302;0.7092886711152807;0.29912610335456613;0.29161461677105266;0.29912610335456613;0.0;0.0;0.0;0.29912610335456613;0.29161461677105266;Domain16_util1.xml;Domain16_util4.xml
0.006;6;;1000rounds;Yes;Yes;2;0.83185;0.99541;0.00000;0.17233;1.82726;shimizu_agent@54;RandomAgent@55;0.999972989055042;0.835667137777691;0.9954066935552995;0.8318511316132416;0.9954066935552995;0.0;0.0;0.0;0.9954066935552995;0.8318511316132416;Domain16_util2.xml;Domain16_util4.xml
2.281;1001;;1000rounds;No;Yes;1;0.28026;0.28026;0.42792;0.42792;0.00000;shimizu_agent@56;RandomAgent@57;0.7;0.7;0.2802564224433127;0.2802564224433127;0.0;0.0;0.0;0.0;0.2802564224433127;0.2802564224433127;Domain16_util1.xml;Domain16_util4.xml
0.477;502;;1000rounds;Yes;Yes;2;0.56688;0.61846;0.00000;0.06778;1.18534;shimizu_agent@58;boa-negotiator.boaframework.offeringstrategy.other.TimeDependent_Offering_e_min_k_max-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@59;0.978325627588891;0.8967226078270019;0.6184643270097746;0.5668776617157425;0.6184643270097746;0.5668776617157425;0.0;0.0;0.6184643270097746;0.5668776617157425;Domain16_util2.xml;Domain16_util4.xml
1.314;990;;1000rounds;Yes;Yes;2;0.30269;0.32492;0.00000;0.08495;0.62760;shimizu_agent@60;boa-negotiator.boaframework.offeringstrategy.other.TimeDependent_Offering_e_min_k_max-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@61;0.7484487909575746;0.8034172050954453;0.30268617974220613;0.3249163970702247;0.30268617974220613;0.3249163970702247;0.0;0.0;0.30268617974220613;0.3249163970702247;Domain16_util1.xml;Domain16_util4.xml
0.610;952;;1000rounds;Yes;Yes;2;0.37886;0.40683;0.00000;0.04453;0.78569;shimizu_agent@62;shimizu_agent@63;0.9715755663045613;0.9047667170295441;0.40683068229512087;0.3788556171776568;0.40683068229512087;0.3788556171776568;0.0;0.0;0.40683068229512087;0.3788556171776568;Domain16_util2.xml;Domain16_util3.xml
0.824;952;;1000rounds;Yes;Yes;2;0.37915;0.37923;0.00000;0.09493;0.75838;shimizu_agent@64;shimizu_agent@65;0.9054708754647617;0.9056558739672278;0.37915047150147746;0.37922793646621317;0.37915047150147746;0.37922793646621317;0.0;0.0;0.37915047150147746;0.37922793646621317;Domain16_util1.xml;Domain16_util3.xml
0.054;103;;1000rounds;Yes;Yes;2;0.80302;0.89114;0.00000;0.11069;1.69416;shimizu_agent@66;TitForTatAgent@67;0.9783526385338488;0.8816057069548753;0.8911403099620813;0.8030175951050252;0.8911403099620813;0.0;0.0;0.0;0.8911403099620813;0.8030175951050252;Domain16_util2.xml;Domain16_util3.xml
0.275;371;;1000rounds;Yes;Yes;2;0.60904;0.67694;0.00000;0.02474;1.28598;shimizu_agent@68;TitForTatAgent@69;0.949820962617747;0.8545459595356371;0.6769413415796572;0.6090384515153479;0.6769413415796572;0.0;0.0;0.0;0.6769413415796572;0.6090384515153479;Domain16_util1.xml;Domain16_util3.xml
0.153;321;;1000rounds;Yes;Yes;2;0.67503;0.72487;0.00000;0.04448;1.39990;shimizu_agent@70;TimeDependentAgent@71;0.9715755663045613;0.9047667170295441;0.7248747887960141;0.675029926298976;0.7248747887960141;0.0;0.0;0.0;0.7248747887960141;0.675029926298976;Domain16_util2.xml;Domain16_util3.xml
0.376;457;;1000rounds;Yes;Yes;2;0.57033;0.61445;0.00000;0.00940;1.18478;shimizu_agent@72;TimeDependentAgent@73;0.9327457078027848;0.8657829101451712;0.6144462451869485;0.5703345014997466;0.6144462451869485;0.0;0.0;0.0;0.6144462451869485;0.5703345014997466;Domain16_util1.xml;Domain16_util3.xml
0.039;73;;1000rounds;Yes;Yes;2;0.77281;0.92987;0.00000;0.16773;1.70268;shimizu_agent@74;RandomAgent@75;0.9932229277707123;0.825456608671671;0.9298730881173887;0.7728072564084312;0.9298730881173887;0.0;0.0;0.0;0.9298730881173887;0.7728072564084312;Domain16_util2.xml;Domain16_util3.xml
0.164;202;;1000rounds;Yes;Yes;2;0.67799;0.81021;0.00000;0.12050;1.48820;shimizu_agent@76;RandomAgent@77;0.9738728347333615;0.8149450810081473;0.8102074197388011;0.6779884680664874;0.8102074197388011;0.0;0.0;0.0;0.8102074197388011;0.6779884680664874;Domain16_util1.xml;Domain16_util3.xml
0.552;747;;1000rounds;Yes;Yes;2;0.44536;0.49423;0.00000;0.04153;0.93959;shimizu_agent@78;boa-negotiator.boaframework.offeringstrategy.other.TimeDependent_Offering_e_min_k_max-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@79;0.9783526385338488;0.8816057069548753;0.49422958697220565;0.44535641573329554;0.49422958697220565;0.44535641573329554;0.0;0.0;0.49422958697220565;0.44535641573329554;Domain16_util2.xml;Domain16_util3.xml
0.662;745;;1000rounds;Yes;Yes;2;0.42966;0.48072;0.00000;0.07974;0.91037;shimizu_agent@80;boa-negotiator.boaframework.offeringstrategy.other.TimeDependent_Offering_e_min_k_max-negotiator.boaframework.acceptanceconditions.other.AC_Next_a_b-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.BestBid_t@81;0.949861993353169;0.8489683556903526;0.4807163747178717;0.42965503731437127;0.4807163747178717;0.42965503731437127;0.0;0.0;0.4807163747178717;0.42965503731437127;Domain16_util1.xml;Domain16_util3.xml
